x y z
-34 -33 -13
-34 -33 -12
-34 -33 -11
-34 -33 -10
-34 -33 -9
-34 -33 -8
-34 -33 8
-34 -33 9
-34 -33 10
-34 -33 11
-34 -33 12
-34 -33 13
-34 -33 14
-34 -33 15
-34 -32 -17
-34 -32 -16
-34 -32 -15
-34 -32 -14
-34 -32 -13
-34 -32 -12
-34 -32 12
-34 -32 13
-34 -32 14
-34 -32 15
-34 -32 16
-34 -32 17
-34 -31 -19
-34 -31 -18
-34 -31 -17
-34 -31 -16
-34 -31 -15
-34 -31 -14
-34 -31 14
-34 -31 15
-34 -31 16
-34 -31 17
-34 -31 18
-34 -31 19
-34 -30 -21
-34 -30 -20
-34 -30 -19
-34 -30 -18
-34 -30 -17
-34 -30 -16
-34 -30 16
-34 -30 17
-34 -30 18
-34 -30 19
-34 -30 20
-34 -30 21
-34 -29 -22
-34 -29 -21
-34 -29 -20
-34 -29 -19
-34 -29 -18
-34 -29 18
-34 -29 19
-34 -29 20
-34 -29 21
-34 -29 22
-34 -28 -23
-34 -28 -22
-34 -28 -21
-34 -28 -20
-34 -28 20
-34 -28 21
-34 -28 22
-34 -28 23
-34 -27 -24
-34 -27 -23
-34 -27 -22
-34 -27 -21
-34 -27 21
-34 -27 22
-34 -27 23
-34 -27 24
-34 -26 -25
-34 -26 -24
-34 -26 -23
-34 -26 -22
-34 -26 22
-34 -26 23
-34 -26 24
-34 -26 25
-34 -25 -26
-34 -25 -25
-34 -25 -24
-34 -25 -23
-34 -25 23
-34 -25 24
-34 -25 25
-34 -25 26
-34 -24 -27
-34 -24 -26
-34 -24 -25
-34 -24 -24
-34 -24 24
-34 -24 25
-34 -24 26
-34 -24 27
-34 -23 -28
-34 -23 -27
-34 -23 -26
-34 -23 -25
-34 -23 25
-34 -23 26
-34 -23 27
-34 -23 28
-34 -22 -29
-34 -22 -28
-34 -22 -27
-34 -22 -26
-34 -22 26
-34 -22 27
-34 -22 28
-34 -22 29
-34 -21 -30
-34 -21 -29
-34 -21 -28
-34 -21 -27
-34 -21 27
-34 -21 28
-34 -21 29
-34 -21 30
-34 -20 -30
-34 -20 -29
-34 -20 -28
-34 -20 28
-34 -20 29
-34 -20 30
-34 -19 -31
-34 -19 -30
-34 -19 -29
-34 -19 29
-34 -19 30
-34 -19 31
-34 -18 -31
-34 -18 -30
-34 -18 -29
-34 -18 29
-34 -18 30
-34 -18 31
-34 -17 -32
-34 -17 -31
-34 -17 -30
-34 -17 30
-34 -17 31
-34 -17 32
-34 -16 -32
-34 -16 -31
-34 -16 -30
-34 -16 30
-34 -16 31
-34 -16 32
-34 -15 -33
-34 -15 -32
-34 -15 -31
-34 -15 31
-34 -15 32
-34 -15 33
-34 -14 -33
-34 -14 -32
-34 -14 -31
-34 -14 31
-34 -14 32
-34 -14 33
-34 -13 -34
-34 -13 -33
-34 -13 -32
-34 -13 32
-34 -13 33
-34 -13 34
-34 -12 -34
-34 -12 -33
-34 -12 -32
-34 -12 32
-34 -12 33
-34 -12 34
-34 -11 -34
-34 -11 -33
-34 -11 33
-34 -11 34
-34 -10 -35
-34 -10 -34
-34 -10 -33
-34 -10 33
-34 -10 34
-34 -10 35
-34 -9 -35
-34 -9 -34
-34 -9 -33
-34 -9 33
-34 -9 34
-34 -9 35
-34 -8 -35
-34 -8 -34
-34 -8 -33
-34 -8 33
-34 -8 34
-34 -8 35
-34 -7 -35
-34 -7 -34
-34 -7 34
-34 -7 35
-34 -6 -36
-34 -6 -35
-34 -6 -34
-34 -6 34
-34 -6 35
-34 -6 36
-34 -5 -36
-34 -5 -35
-34 -5 -34
-34 -5 34
-34 -5 35
-34 -5 36
-34 -4 -36
-34 -4 -35
-34 -4 -34
-34 -4 34
-34 -4 35
-34 -4 36
-34 -3 -36
-34 -3 -35
-34 -3 -34
-34 -3 34
-34 -3 35
-34 -3 36
-34 -2 -36
-34 -2 -35
-34 -2 -34
-34 -2 34
-34 -2 35
-34 -2 36
-34 -1 -36
-34 -1 -35
-34 -1 -34
-34 -1 34
-34 -1 35
-34 -1 36
-34 0 -36
-34 0 -35
-34 0 -34
-34 0 34
-34 0 35
-34 0 36
-34 1 -36
-34 1 -35
-34 1 -34
-34 1 34
-34 1 35
-34 1 36
-34 2 -36
-34 2 -35
-34 2 -34
-34 2 34
-34 2 35
-34 2 36
-34 3 -36
-34 3 -35
-34 3 -34
-34 3 34
-34 3 35
-34 3 36
-34 4 -36
-34 4 -35
-34 4 -34
-34 4 34
-34 4 35
-34 4 36
-34 5 -36
-34 5 -35
-34 5 -34
-34 5 34
-34 5 35
-34 5 36
-34 6 -36
-34 6 -35
-34 6 -34
-34 6 34
-34 6 35
-34 6 36
-34 7 -35
-34 7 -34
-34 7 34
-34 7 35
-34 8 -35
-34 8 -34
-34 8 -33
-34 8 33
-34 8 34
-34 8 35
-34 9 -35
-34 9 -34
-34 9 -33
-34 9 33
-34 9 34
-34 9 35
-34 10 -35
-34 10 -34
-34 10 -33
-34 10 33
-34 10 34
-34 10 35
-34 11 -34
-34 11 -33
-34 11 33
-34 11 34
-34 12 -34
-34 12 -33
-34 12 -32
-34 12 32
-34 12 33
-34 12 34
-34 13 -34
-34 13 -33
-34 13 -32
-34 13 32
-34 13 33
-34 13 34
-34 14 -33
-34 14 -32
-34 14 -31
-34 14 31
-34 14 32
-34 14 33
-34 15 -33
-34 15 -32
-34 15 -31
-34 15 31
-34 15 32
-34 15 33
-34 16 -32
-34 16 -31
-34 16 -30
-34 16 30
-34 16 31
-34 16 32
-34 17 -32
-34 17 -31
-34 17 -30
-34 17 30
-34 17 31
-34 17 32
-34 18 -31
-34 18 -30
-34 18 -29
-34 18 29
-34 18 30
-34 18 31
-34 19 -31
-34 19 -30
-34 19 -29
-34 19 29
-34 19 30
-34 19 31
-34 20 -30
-34 20 -29
-34 20 -28
-34 20 28
-34 20 29
-34 20 30
-34 21 -30
-34 21 -29
-34 21 -28
-34 21 -27
-34 21 27
-34 21 28
-34 21 29
-34 21 30
-34 22 -29
-34 22 -28
-34 22 -27
-34 22 -26
-34 22 26
-34 22 27
-34 22 28
-34 22 29
-34 23 -28
-34 23 -27
-34 23 -26
-34 23 -25
-34 23 25
-34 23 26
-34 23 27
-34 23 28
-34 24 -27
-34 24 -26
-34 24 -25
-34 24 -24
-34 24 24
-34 24 25
-34 24 26
-34 24 27
-34 25 -26
-34 25 -25
-34 25 -24
-34 25 -23
-34 25 23
-34 25 24
-34 25 25
-34 25 26
-34 26 -25
-34 26 -24
-34 26 -23
-34 26 -22
-34 26 22
-34 26 23
-34 26 24
-34 26 25
-34 27 -24
-34 27 -23
-34 27 -22
-34 27 -21
-34 27 21
-34 27 22
-34 27 23
-34 27 24
-34 28 -23
-34 28 -22
-34 28 -21
-34 28 -20
-34 28 20
-34 28 21
-34 28 22
-34 28 23
-34 29 -22
-34 29 -21
-34 29 -20
-34 29 -19
-34 29 -18
-34 29 18
-34 29 19
-34 29 20
-34 29 21
-34 29 22
-34 30 -21
-34 30 -20
-34 30 -19
-34 30 -18
-34 30 -17
-34 30 -16
-34 30 16
-34 30 17
-34 30 18
-34 30 19
-34 30 20
-34 30 21
-34 31 -19
-34 31 -18
-34 31 -17
-34 31 -16
-34 31 -15
-34 31 -14
-34 31 14
-34 31 15
-34 31 16
-34 31 17
-34 31 18
-34 31 19
-34 32 -17
-34 32 -16
-34 32 -15
-34 32 -14
-34 32 -13
-34 32 -12
-34 32 12
-34 32 13
-34 32 14
-34 32 15
-34 32 16
-34 32 17
-34 33 -15
-34 33 -14
-34 33 -13
-34 33 -12
-34 33 -11
-34 33 -10
-34 33 -9
-34 33 -8
-34 33 8
-34 33 9
-34 33 10
-34 33 11
-34 33 12
-34 33 13
-34 33 14
-34 33 15
-34 34 -13
-34 34 -12
-34 34 -11
-34 34 -10
-34 34 -9
-34 34 -8
-34 34 -7
-34 34 -6
-34 34 -5
-34 34 -4
-34 34 -3
-34 34 -2
-34 34 -1
-34 34 0
-34 34 1
-34 34 2
-34 34 3
-34 34 4
-34 34 5
-34 34 6
-34 34 7
-34 34 8
-34 34 9
-34 34 10
-34 34 11
-34 34 12
-34 34 13
-34 35 -10
-34 35 -9
-34 35 -8
-34 35 -7
-34 35 -6
-34 35 -5
-34 35 -4
-34 35 -3
-34 35 -2
-34 35 -1
-34 35 0
-34 35 1
-34 35 2
-34 35 3
-34 35 4
-34 35 5
-34 35 6
-34 35 7
-34 35 8
-34 35 9
-34 35 10
-34 36 -6
-34 36 -5
-34 36 -4
-34 36 -3
-34 36 -2
-34 36 -1
-34 36 0
-34 36 1
-34 36 2
-34 36 3
-34 36 4
-34 36 5
-34 36 6
-33 -37 -6
-33 -37 -5
-33 -37 -4
-33 -37 -3
-33 -37 -2
-33 -37 -1
-33 -37 0
-33 -37 1
-33 -37 2
-33 -37 3
-33 -37 4
-33 -37 5
-33 -37 6
-33 -36 -10
-33 -36 -9
-33 -36 -8
-33 -36 -7
-33 -36 -6
-33 -36 -5
-33 -36 -4
-33 -36 -3
-33 -36 -2
-33 -36 -1
-33 -36 0
-33 -36 1
-33 -36 2
-33 -36 3
-33 -36 4
-33 -36 5
-33 -36 6
-33 -36 7
-33 -36 8
-33 -36 9
-33 -36 10
-33 -35 -13
-33 -35 -12
-33 -35 -11
-33 -35 -10
-33 -35 -9
-33 -35 -8
-33 -35 -7
-33 -35 -6
-33 -35 -5
-33 -35 -4
-33 -35 -3
-33 -35 -2
-33 -35 -1
-33 -35 0
-33 -35 1
-33 -35 2
-33 -35 3
-33 -35 4
-33 -35 5
-33 -35 6
-33 -35 7
-33 -35 8
-33 -35 9
-33 -35 10
-33 -35 11
-33 -35 12
-33 -35 13
-33 -34 -15
-33 -34 -14
-33 -34 -13
-33 -34 -12
-33 -34 -11
-33 -34 -10
-33 -34 -9
-33 -34 -8
-33 -34 8
-33 -34 9
-33 -34 10
-33 -34 11
-33 -34 12
-33 -34 13
-33 -34 14
-33 -34 15
-33 -33 -17
-33 -33 -16
-33 -33 -15
-33 -33 -14
-33 -33 -13
-33 -33 -12
-33 -33 12
-33 -33 13
-33 -33 14
-33 -33 15
-33 -33 16
-33 -33 17
-33 -32 -19
-33 -32 -18
-33 -32 -17
-33 -32 -16
-33 -32 -15
-33 -32 -14
-33 -32 14
-33 -32 15
-33 -32 16
-33 -32 17
-33 -32 18
-33 -32 19
-33 -31 -21
-33 -31 -20
-33 -31 -19
-33 -31 -18
-33 -31 -17
-33 -31 -16
-33 -31 16
-33 -31 17
-33 -31 18
-33 -31 19
-33 -31 20
-33 -31 21
-33 -30 -22
-33 -30 -21
-33 -30 -20
-33 -30 -19
-33 -30 -18
-33 -30 18
-33 -30 19
-33 -30 20
-33 -30 21
-33 -30 22
-33 -29 -23
-33 -29 -22
-33 -29 -21
-33 -29 -20
-33 -29 20
-33 -29 21
-33 -29 22
-33 -29 23
-33 -28 -25
-33 -28 -24
-33 -28 -23
-33 -28 -22
-33 -28 -21
-33 -28 21
-33 -28 22
-33 -28 23
-33 -28 24
-33 -28 25
-33 -27 -26
-33 -27 -25
-33 -27 -24
-33 -27 -23
-33 -27 23
-33 -27 24
-33 -27 25
-33 -27 26
-33 -26 -27
-33 -26 -26
-33 -26 -25
-33 -26 -24
-33 -26 24
-33 -26 25
-33 -26 26
-33 -26 27
-33 -25 -28
-33 -25 -27
-33 -25 -26
-33 -25 -25
-33 -25 25
-33 -25 26
-33 -25 27
-33 -25 28
-33 -24 -28
-33 -24 -27
-33 -24 -26
-33 -24 26
-33 -24 27
-33 -24 28
-33 -23 -29
-33 -23 -28
-33 -23 -27
-33 -23 27
-33 -23 28
-33 -23 29
-33 -22 -30
-33 -22 -29
-33 -22 -28
-33 -22 28
-33 -22 29
-33 -22 30
-33 -21 -31
-33 -21 -30
-33 -21 -29
-33 -21 -28
-33 -21 28
-33 -21 29
-33 -21 30
-33 -21 31
-33 -20 -31
-33 -20 -30
-33 -20 -29
-33 -20 29
-33 -20 30
-33 -20 31
-33 -19 -32
-33 -19 -31
-33 -19 -30
-33 -19 30
-33 -19 31
-33 -19 32
-33 -18 -32
-33 -18 -31
-33 -18 -30
-33 -18 30
-33 -18 31
-33 -18 32
-33 -17 -33
-33 -17 -32
-33 -17 -31
-33 -17 31
-33 -17 32
-33 -17 33
-33 -16 -33
-33 -16 -32
-33 -16 -31
-33 -16 31
-33 -16 32
-33 -16 33
-33 -15 -34
-33 -15 -33
-33 -15 -32
-33 -15 32
-33 -15 33
-33 -15 34
-33 -14 -34
-33 -14 -33
-33 -14 -32
-33 -14 32
-33 -14 33
-33 -14 34
-33 -13 -35
-33 -13 -34
-33 -13 -33
-33 -13 33
-33 -13 34
-33 -13 35
-33 -12 -35
-33 -12 -34
-33 -12 -33
-33 -12 33
-33 -12 34
-33 -12 35
-33 -11 -35
-33 -11 -34
-33 -11 34
-33 -11 35
-33 -10 -36
-33 -10 -35
-33 -10 -34
-33 -10 34
-33 -10 35
-33 -10 36
-33 -9 -36
-33 -9 -35
-33 -9 -34
-33 -9 34
-33 -9 35
-33 -9 36
-33 -8 -36
-33 -8 -35
-33 -8 -34
-33 -8 34
-33 -8 35
-33 -8 36
-33 -7 -36
-33 -7 -35
-33 -7 35
-33 -7 36
-33 -6 -37
-33 -6 -36
-33 -6 -35
-33 -6 35
-33 -6 36
-33 -6 37
-33 -5 -37
-33 -5 -36
-33 -5 -35
-33 -5 35
-33 -5 36
-33 -5 37
-33 -4 -37
-33 -4 -36
-33 -4 -35
-33 -4 35
-33 -4 36
-33 -4 37
-33 -3 -37
-33 -3 -36
-33 -3 -35
-33 -3 35
-33 -3 36
-33 -3 37
-33 -2 -37
-33 -2 -36
-33 -2 -35
-33 -2 35
-33 -2 36
-33 -2 37
-33 -1 -37
-33 -1 -36
-33 -1 -35
-33 -1 35
-33 -1 36
-33 -1 37
-33 0 -37
-33 0 -36
-33 0 -35
-33 0 35
-33 0 36
-33 0 37
-33 1 -37
-33 1 -36
-33 1 -35
-33 1 35
-33 1 36
-33 1 37
-33 2 -37
-33 2 -36
-33 2 -35
-33 2 35
-33 2 36
-33 2 37
-33 3 -37
-33 3 -36
-33 3 -35
-33 3 35
-33 3 36
-33 3 37
-33 4 -37
-33 4 -36
-33 4 -35
-33 4 35
-33 4 36
-33 4 37
-33 5 -37
-33 5 -36
-33 5 -35
-33 5 35
-33 5 36
-33 5 37
-33 6 -37
-33 6 -36
-33 6 -35
-33 6 35
-33 6 36
-33 6 37
-33 7 -36
-33 7 -35
-33 7 35
-33 7 36
-33 8 -36
-33 8 -35
-33 8 -34
-33 8 34
-33 8 35
-33 8 36
-33 9 -36
-33 9 -35
-33 9 -34
-33 9 34
-33 9 35
-33 9 36
-33 10 -36
-33 10 -35
-33 10 -34
-33 10 34
-33 10 35
-33 10 36
-33 11 -35
-33 11 -34
-33 11 34
-33 11 35
-33 12 -35
-33 12 -34
-33 12 -33
-33 12 33
-33 12 34
-33 12 35
-33 13 -35
-33 13 -34
-33 13 -33
-33 13 33
-33 13 34
-33 13 35
-33 14 -34
-33 14 -33
-33 14 -32
-33 14 32
-33 14 33
-33 14 34
-33 15 -34
-33 15 -33
-33 15 -32
-33 15 32
-33 15 33
-33 15 34
-33 16 -33
-33 16 -32
-33 16 -31
-33 16 31
-33 16 32
-33 16 33
-33 17 -33
-33 17 -32
-33 17 -31
-33 17 31
-33 17 32
-33 17 33
-33 18 -32
-33 18 -31
-33 18 -30
-33 18 30
-33 18 31
-33 18 32
-33 19 -32
-33 19 -31
-33 19 -30
-33 19 30
-33 19 31
-33 19 32
-33 20 -31
-33 20 -30
-33 20 -29
-33 20 29
-33 20 30
-33 20 31
-33 21 -31
-33 21 -30
-33 21 -29
-33 21 -28
-33 21 28
-33 21 29
-33 21 30
-33 21 31
-33 22 -30
-33 22 -29
-33 22 -28
-33 22 28
-33 22 29
-33 22 30
-33 23 -29
-33 23 -28
-33 23 -27
-33 23 27
-33 23 28
-33 23 29
-33 24 -28
-33 24 -27
-33 24 -26
-33 24 26
-33 24 27
-33 24 28
-33 25 -28
-33 25 -27
-33 25 -26
-33 25 -25
-33 25 25
-33 25 26
-33 25 27
-33 25 28
-33 26 -27
-33 26 -26
-33 26 -25
-33 26 -24
-33 26 24
-33 26 25
-33 26 26
-33 26 27
-33 27 -26
-33 27 -25
-33 27 -24
-33 27 -23
-33 27 23
-33 27 24
-33 27 25
-33 27 26
-33 28 -25
-33 28 -24
-33 28 -23
-33 28 -22
-33 28 -21
-33 28 21
-33 28 22
-33 28 23
-33 28 24
-33 28 25
-33 29 -23
-33 29 -22
-33 29 -21
-33 29 -20
-33 29 20
-33 29 21
-33 29 22
-33 29 23
-33 30 -22
-33 30 -21
-33 30 -20
-33 30 -19
-33 30 -18
-33 30 18
-33 30 19
-33 30 20
-33 30 21
-33 30 22
-33 31 -21
-33 31 -20
-33 31 -19
-33 31 -18
-33 31 -17
-33 31 -16
-33 31 16
-33 31 17
-33 31 18
-33 31 19
-33 31 20
-33 31 21
-33 32 -19
-33 32 -18
-33 32 -17
-33 32 -16
-33 32 -15
-33 32 -14
-33 32 14
-33 32 15
-33 32 16
-33 32 17
-33 32 18
-33 32 19
-33 33 -17
-33 33 -16
-33 33 -15
-33 33 -14
-33 33 -13
-33 33 -12
-33 33 12
-33 33 13
-33 33 14
-33 33 15
-33 33 16
-33 33 17
-33 34 -15
-33 34 -14
-33 34 -13
-33 34 -12
-33 34 -11
-33 34 -10
-33 34 -9
-33 34 -8
-33 34 8
-33 34 9
-33 34 10
-33 34 11
-33 34 12
-33 34 13
-33 34 14
-33 34 15
-33 35 -13
-33 35 -12
-33 35 -11
-33 35 -10
-33 35 -9
-33 35 -8
-33 35 -7
-33 35 -6
-33 35 -5
-33 35 -4
-33 35 -3
-33 35 -2
-33 35 -1
-33 35 0
-33 35 1
-33 35 2
-33 35 3
-33 35 4
-33 35 5
-33 35 6
-33 35 7
-33 35 8
-33 35 9
-33 35 10
-33 35 11
-33 35 12
-33 35 13
-33 36 -10
-33 36 -9
-33 36 -8
-33 36 -7
-33 36 -6
-33 36 -5
-33 36 -4
-33 36 -3
-33 36 -2
-33 36 -1
-33 36 0
-33 36 1
-33 36 2
-33 36 3
-33 36 4
-33 36 5
-33 36 6
-33 36 7
-33 36 8
-33 36 9
-33 36 10
-33 37 -6
-33 37 -5
-33 37 -4
-33 37 -3
-33 37 -2
-33 37 -1
-33 37 0
-33 37 1
-33 37 2
-33 37 3
-33 37 4
-33 37 5
-33 37 6
-32 -38 -5
-32 -38 -4
-32 -38 -3
-32 -38 -2
-32 -38 -1
-32 -38 0
-32 -38 1
-32 -38 2
-32 -38 3
-32 -38 4
-32 -38 5
-32 -37 -10
-32 -37 -9
-32 -37 -8
-32 -37 -7
-32 -37 -6
-32 -37 -5
-32 -37 -4
-32 -37 -3
-32 -37 -2
-32 -37 -1
-32 -37 0
-32 -37 1
-32 -37 2
-32 -37 3
-32 -37 4
-32 -37 5
-32 -37 6
-32 -37 7
-32 -37 8
-32 -37 9
-32 -37 10
-32 -36 -13
-32 -36 -12
-32 -36 -11
-32 -36 -10
-32 -36 -9
-32 -36 -8
-32 -36 -7
-32 -36 -6
-32 -36 -5
-32 -36 -4
-32 -36 -3
-32 -36 -2
-32 -36 -1
-32 -36 0
-32 -36 1
-32 -36 2
-32 -36 3
-32 -36 4
-32 -36 5
-32 -36 6
-32 -36 7
-32 -36 8
-32 -36 9
-32 -36 10
-32 -36 11
-32 -36 12
-32 -36 13
-32 -35 -15
-32 -35 -14
-32 -35 -13
-32 -35 -12
-32 -35 -11
-32 -35 -10
-32 -35 -9
-32 -35 -8
-32 -35 8
-32 -35 9
-32 -35 10
-32 -35 11
-32 -35 12
-32 -35 13
-32 -35 14
-32 -35 15
-32 -34 -17
-32 -34 -16
-32 -34 -15
-32 -34 -14
-32 -34 -13
-32 -34 -12
-32 -34 12
-32 -34 13
-32 -34 14
-32 -34 15
-32 -34 16
-32 -34 17
-32 -33 -19
-32 -33 -18
-32 -33 -17
-32 -33 -16
-32 -33 -15
-32 -33 -14
-32 -33 14
-32 -33 15
-32 -33 16
-32 -33 17
-32 -33 18
-32 -33 19
-32 -32 -21
-32 -32 -20
-32 -32 -19
-32 -32 -18
-32 -32 -17
-32 -32 17
-32 -32 18
-32 -32 19
-32 -32 20
-32 -32 21
-32 -31 -22
-32 -31 -21
-32 -31 -20
-32 -31 -19
-32 -31 -18
-32 -31 18
-32 -31 19
-32 -31 20
-32 -31 21
-32 -31 22
-32 -30 -23
-32 -30 -22
-32 -30 -21
-32 -30 -20
-32 -30 20
-32 -30 21
-32 -30 22
-32 -30 23
-32 -29 -25
-32 -29 -24
-32 -29 -23
-32 -29 -22
-32 -29 -21
-32 -29 21
-32 -29 22
-32 -29 23
-32 -29 24
-32 -29 25
-32 -28 -26
-32 -28 -25
-32 -28 -24
-32 -28 -23
-32 -28 23
-32 -28 24
-32 -28 25
-32 -28 26
-32 -27 -27
-32 -27 -26
-32 -27 -25
-32 -27 -24
-32 -27 24
-32 -27 25
-32 -27 26
-32 -27 27
-32 -26 -28
-32 -26 -27
-32 -26 -26
-32 -26 -25
-32 -26 25
-32 -26 26
-32 -26 27
-32 -26 28
-32 -25 -29
-32 -25 -28
-32 -25 -27
-32 -25 -26
-32 -25 26
-32 -25 27
-32 -25 28
-32 -25 29
-32 -24 -29
-32 -24 -28
-32 -24 -27
-32 -24 27
-32 -24 28
-32 -24 29
-32 -23 -30
-32 -23 -29
-32 -23 -28
-32 -23 28
-32 -23 29
-32 -23 30
-32 -22 -31
-32 -22 -30
-32 -22 -29
-32 -22 29
-32 -22 30
-32 -22 31
-32 -21 -32
-32 -21 -31
-32 -21 -30
-32 -21 -29
-32 -21 29
-32 -21 30
-32 -21 31
-32 -21 32
-32 -20 -32
-32 -20 -31
-32 -20 -30
-32 -20 30
-32 -20 31
-32 -20 32
-32 -19 -33
-32 -19 -32
-32 -19 -31
-32 -19 31
-32 -19 32
-32 -19 33
-32 -18 -33
-32 -18 -32
-32 -18 -31
-32 -18 31
-32 -18 32
-32 -18 33
-32 -17 -34
-32 -17 -33
-32 -17 -32
-32 -17 32
-32 -17 33
-32 -17 34
-32 -16 -34
-32 -16 -33
-32 -16 33
-32 -16 34
-32 -15 -35
-32 -15 -34
-32 -15 -33
-32 -15 33
-32 -15 34
-32 -15 35
-32 -14 -35
-32 -14 -34
-32 -14 -33
-32 -14 33
-32 -14 34
-32 -14 35
-32 -13 -36
-32 -13 -35
-32 -13 -34
-32 -13 34
-32 -13 35
-32 -13 36
-32 -12 -36
-32 -12 -35
-32 -12 -34
-32 -12 34
-32 -12 35
-32 -12 36
-32 -11 -36
-32 -11 -35
-32 -11 35
-32 -11 36
-32 -10 -37
-32 -10 -36
-32 -10 -35
-32 -10 35
-32 -10 36
-32 -10 37
-32 -9 -37
-32 -9 -36
-32 -9 -35
-32 -9 35
-32 -9 36
-32 -9 37
-32 -8 -37
-32 -8 -36
-32 -8 -35
-32 -8 35
-32 -8 36
-32 -8 37
-32 -7 -37
-32 -7 -36
-32 -7 36
-32 -7 37
-32 -6 -37
-32 -6 -36
-32 -6 36
-32 -6 37
-32 -5 -38
-32 -5 -37
-32 -5 -36
-32 -5 36
-32 -5 37
-32 -5 38
-32 -4 -38
-32 -4 -37
-32 -4 -36
-32 -4 36
-32 -4 37
-32 -4 38
-32 -3 -38
-32 -3 -37
-32 -3 -36
-32 -3 36
-32 -3 37
-32 -3 38
-32 -2 -38
-32 -2 -37
-32 -2 -36
-32 -2 36
-32 -2 37
-32 -2 38
-32 -1 -38
-32 -1 -37
-32 -1 -36
-32 -1 36
-32 -1 37
-32 -1 38
-32 0 -38
-32 0 -37
-32 0 -36
-32 0 36
-32 0 37
-32 0 38
-32 1 -38
-32 1 -37
-32 1 -36
-32 1 36
-32 1 37
-32 1 38
-32 2 -38
-32 2 -37
-32 2 -36
-32 2 36
-32 2 37
-32 2 38
-32 3 -38
-32 3 -37
-32 3 -36
-32 3 36
-32 3 37
-32 3 38
-32 4 -38
-32 4 -37
-32 4 -36
-32 4 36
-32 4 37
-32 4 38
-32 5 -38
-32 5 -37
-32 5 -36
-32 5 36
-32 5 37
-32 5 38
-32 6 -37
-32 6 -36
-32 6 36
-32 6 37
-32 7 -37
-32 7 -36
-32 7 36
-32 7 37
-32 8 -37
-32 8 -36
-32 8 -35
-32 8 35
-32 8 36
-32 8 37
-32 9 -37
-32 9 -36
-32 9 -35
-32 9 35
-32 9 36
-32 9 37
-32 10 -37
-32 10 -36
-32 10 -35
-32 10 35
-32 10 36
-32 10 37
-32 11 -36
-32 11 -35
-32 11 35
-32 11 36
-32 12 -36
-32 12 -35
-32 12 -34
-32 12 34
-32 12 35
-32 12 36
-32 13 -36
-32 13 -35
-32 13 -34
-32 13 34
-32 13 35
-32 13 36
-32 14 -35
-32 14 -34
-32 14 -33
-32 14 33
-32 14 34
-32 14 35
-32 15 -35
-32 15 -34
-32 15 -33
-32 15 33
-32 15 34
-32 15 35
-32 16 -34
-32 16 -33
-32 16 33
-32 16 34
-32 17 -34
-32 17 -33
-32 17 -32
-32 17 32
-32 17 33
-32 17 34
-32 18 -33
-32 18 -32
-32 18 -31
-32 18 31
-32 18 32
-32 18 33
-32 19 -33
-32 19 -32
-32 19 -31
-32 19 31
-32 19 32
-32 19 33
-32 20 -32
-32 20 -31
-32 20 -30
-32 20 30
-32 20 31
-32 20 32
-32 21 -32
-32 21 -31
-32 21 -30
-32 21 -29
-32 21 29
-32 21 30
-32 21 31
-32 21 32
-32 22 -31
-32 22 -30
-32 22 -29
-32 22 29
-32 22 30
-32 22 31
-32 23 -30
-32 23 -29
-32 23 -28
-32 23 28
-32 23 29
-32 23 30
-32 24 -29
-32 24 -28
-32 24 -27
-32 24 27
-32 24 28
-32 24 29
-32 25 -29
-32 25 -28
-32 25 -27
-32 25 -26
-32 25 26
-32 25 27
-32 25 28
-32 25 29
-32 26 -28
-32 26 -27
-32 26 -26
-32 26 -25
-32 26 25
-32 26 26
-32 26 27
-32 26 28
-32 27 -27
-32 27 -26
-32 27 -25
-32 27 -24
-32 27 24
-32 27 25
-32 27 26
-32 27 27
-32 28 -26
-32 28 -25
-32 28 -24
-32 28 -23
-32 28 23
-32 28 24
-32 28 25
-32 28 26
-32 29 -25
-32 29 -24
-32 29 -23
-32 29 -22
-32 29 -21
-32 29 21
-32 29 22
-32 29 23
-32 29 24
-32 29 25
-32 30 -23
-32 30 -22
-32 30 -21
-32 30 -20
-32 30 20
-32 30 21
-32 30 22
-32 30 23
-32 31 -22
-32 31 -21
-32 31 -20
-32 31 -19
-32 31 -18
-32 31 18
-32 31 19
-32 31 20
-32 31 21
-32 31 22
-32 32 -21
-32 32 -20
-32 32 -19
-32 32 -18
-32 32 -17
-32 32 17
-32 32 18
-32 32 19
-32 32 20
-32 32 21
-32 33 -19
-32 33 -18
-32 33 -17
-32 33 -16
-32 33 -15
-32 33 -14
-32 33 14
-32 33 15
-32 33 16
-32 33 17
-32 33 18
-32 33 19
-32 34 -17
-32 34 -16
-32 34 -15
-32 34 -14
-32 34 -13
-32 34 -12
-32 34 12
-32 34 13
-32 34 14
-32 34 15
-32 34 16
-32 34 17
-32 35 -15
-32 35 -14
-32 35 -13
-32 35 -12
-32 35 -11
-32 35 -10
-32 35 -9
-32 35 -8
-32 35 8
-32 35 9
-32 35 10
-32 35 11
-32 35 12
-32 35 13
-32 35 14
-32 35 15
-32 36 -13
-32 36 -12
-32 36 -11
-32 36 -10
-32 36 -9
-32 36 -8
-32 36 -7
-32 36 -6
-32 36 -5
-32 36 -4
-32 36 -3
-32 36 -2
-32 36 -1
-32 36 0
-32 36 1
-32 36 2
-32 36 3
-32 36 4
-32 36 5
-32 36 6
-32 36 7
-32 36 8
-32 36 9
