x y z
60 13 13
43 30 13
30 43 13
13 60 13
0 73 13
13 90 13
90 14 13
74 0 13
60 14 13
44 30 13
30 44 13
14 60 13
0 74 13
14 90 13
90 15 13
75 0 13
60 15 13
45 30 13
30 45 13
15 60 13
0 75 13
15 90 13
90 16 13
76 0 13
60 16 13
46 30 13
30 46 13
16 60 13
0 76 13
16 90 13
90 17 13
77 0 13
60 17 13
47 30 13
30 47 13
17 60 13
0 77 13
17 90 13
90 18 13
78 0 13
60 18 13
48 30 13
30 48 13
18 60 13
0 78 13
18 90 13
90 19 13
79 0 13
60 19 13
49 30 13
30 49 13
19 60 13
0 79 13
19 90 13
90 20 13
80 0 13
60 20 13
50 30 13
30 50 13
20 60 13
0 80 13
20 90 13
90 21 13
81 0 13
60 21 13
51 30 13
30 51 13
21 60 13
0 81 13
21 90 13
90 22 13
82 0 13
60 22 13
52 30 13
30 52 13
22 60 13
0 82 13
22 90 13
90 23 13
83 0 13
60 23 13
53 30 13
30 53 13
23 60 13
0 83 13
23 90 13
90 24 13
84 0 13
60 24 13
54 30 13
30 54 13
24 60 13
0 84 13
24 90 13
90 25 13
85 0 13
60 25 13
55 30 13
30 55 13
25 60 13
0 85 13
25 90 13
90 26 13
86 0 13
60 26 13
56 30 13
30 56 13
26 60 13
0 86 13
26 90 13
90 27 13
87 0 13
60 27 13
57 30 13
30 57 13
27 60 13
0 87 13
27 90 13
90 28 13
88 0 13
60 28 13
58 30 13
30 58 13
28 60 13
0 88 13
28 90 13
90 29 13
89 0 13
60 29 13
59 30 13
30 59 13
29 60 13
0 89 13
29 90 13
90 0 14
60 0 14
60 0 14
30 30 14
30 30 14
0 60 14
0 60 14
0 90 14
90 1 14
61 0 14
60 1 14
31 30 14
30 31 14
1 60 14
0 61 14
1 90 14
90 2 14
62 0 14
60 2 14
32 30 14
30 32 14
2 60 14
0 62 14
2 90 14
90 3 14
63 0 14
60 3 14
33 30 14
30 33 14
3 60 14
0 63 14
3 90 14
90 4 14
64 0 14
60 4 14
34 30 14
30 34 14
4 60 14
0 64 14
4 90 14
90 5 14
65 0 14
60 5 14
35 30 14
30 35 14
5 60 14
0 65 14
5 90 14
90 6 14
66 0 14
60 6 14
36 30 14
30 36 14
6 60 14
0 66 14
6 90 14
90 7 14
67 0 14
60 7 14
37 30 14
30 37 14
7 60 14
0 67 14
7 90 14
90 8 14
68 0 14
60 8 14
38 30 14
30 38 14
8 60 14
0 68 14
8 90 14
90 9 14
69 0 14
60 9 14
39 30 14
30 39 14
9 60 14
0 69 14
9 90 14
90 10 14
70 0 14
60 10 14
40 30 14
30 40 14
10 60 14
0 70 14
10 90 14
90 11 14
71 0 14
60 11 14
41 30 14
30 41 14
11 60 14
0 71 14
11 90 14
90 12 14
72 0 14
60 12 14
42 30 14
30 42 14
12 60 14
0 72 14
12 90 14
90 13 14
73 0 14
60 13 14
43 30 14
30 43 14
13 60 14
0 73 14
13 90 14
90 14 14
74 0 14
60 14 14
44 30 14
30 44 14
14 60 14
0 74 14
14 90 14
90 15 14
75 0 14
60 15 14
45 30 14
30 45 14
15 60 14
0 75 14
15 90 14
90 16 14
76 0 14
60 16 14
46 30 14
30 46 14
16 60 14
0 76 14
16 90 14
90 17 14
77 0 14
60 17 14
47 30 14
30 47 14
17 60 14
0 77 14
17 90 14
90 18 14
78 0 14
60 18 14
48 30 14
30 48 14
18 60 14
0 78 14
18 90 14
90 19 14
79 0 14
60 19 14
49 30 14
30 49 14
19 60 14
0 79 14
19 90 14
90 20 14
80 0 14
60 20 14
50 30 14
30 50 14
20 60 14
0 80 14
20 90 14
90 21 14
81 0 14
60 21 14
51 30 14
30 51 14
21 60 14
0 81 14
21 90 14
90 22 14
82 0 14
60 22 14
52 30 14
30 52 14
22 60 14
0 82 14
22 90 14
90 23 14
83 0 14
60 23 14
53 30 14
30 53 14
23 60 14
0 83 14
23 90 14
90 24 14
84 0 14
60 24 14
54 30 14
30 54 14
24 60 14
0 84 14
24 90 14
90 25 14
85 0 14
60 25 14
55 30 14
30 55 14
25 60 14
0 85 14
25 90 14
90 26 14
86 0 14
60 26 14
56 30 14
30 56 14
26 60 14
0 86 14
26 90 14
90 27 14
87 0 14
60 27 14
57 30 14
30 57 14
27 60 14
0 87 14
27 90 14
90 28 14
88 0 14
60 28 14
58 30 14
30 58 14
28 60 14
0 88 14
28 90 14
90 29 14
89 0 14
60 29 14
59 30 14
30 59 14
29 60 14
0 89 14
29 90 14
90 0 15
60 0 15
60 0 15
30 30 15
30 30 15
0 60 15
0 60 15
0 90 15
90 1 15
61 0 15
60 1 15
31 30 15
30 31 15
1 60 15
0 61 15
1 90 15
90 2 15
62 0 15
60 2 15
32 30 15
30 32 15
2 60 15
0 62 15
2 90 15
90 3 15
63 0 15
60 3 15
33 30 15
30 33 15
3 60 15
0 63 15
3 90 15
90 4 15
64 0 15
60 4 15
34 30 15
30 34 15
4 60 15
0 64 15
4 90 15
90 5 15
65 0 15
60 5 15
35 30 15
30 35 15
5 60 15
0 65 15
5 90 15
90 6 15
66 0 15
60 6 15
36 30 15
30 36 15
6 60 15
0 66 15
6 90 15
90 7 15
67 0 15
60 7 15
37 30 15
30 37 15
7 60 15
0 67 15
7 90 15
90 8 15
68 0 15
60 8 15
38 30 15
30 38 15
8 60 15
0 68 15
8 90 15
90 9 15
69 0 15
60 9 15
39 30 15
30 39 15
9 60 15
0 69 15
9 90 15
90 10 15
70 0 15
60 10 15
40 30 15
30 40 15
10 60 15
0 70 15
10 90 15
90 11 15
71 0 15
60 11 15
41 30 15
30 41 15
11 60 15
0 71 15
11 90 15
90 12 15
72 0 15
60 12 15
42 30 15
30 42 15
12 60 15
0 72 15
12 90 15
90 13 15
73 0 15
60 13 15
43 30 15
30 43 15
13 60 15
0 73 15
13 90 15
90 14 15
74 0 15
60 14 15
44 30 15
30 44 15
14 60 15
0 74 15
14 90 15
90 15 15
75 0 15
60 15 15
45 30 15
30 45 15
15 60 15
0 75 15
15 90 15
90 16 15
76 0 15
60 16 15
46 30 15
30 46 15
16 60 15
0 76 15
16 90 15
90 17 15
77 0 15
60 17 15
47 30 15
30 47 15
17 60 15
0 77 15
17 90 15
90 18 15
78 0 15
60 18 15
48 30 15
30 48 15
18 60 15
0 78 15
18 90 15
90 19 15
79 0 15
60 19 15
49 30 15
30 49 15
19 60 15
0 79 15
19 90 15
90 20 15
80 0 15
60 20 15
50 30 15
30 50 15
20 60 15
0 80 15
20 90 15
90 21 15
81 0 15
60 21 15
51 30 15
30 51 15
21 60 15
0 81 15
21 90 15
90 22 15
82 0 15
60 22 15
52 30 15
30 52 15
22 60 15
0 82 15
22 90 15
90 23 15
83 0 15
60 23 15
53 30 15
30 53 15
23 60 15
0 83 15
23 90 15
90 24 15
84 0 15
60 24 15
54 30 15
30 54 15
24 60 15
0 84 15
24 90 15
90 25 15
85 0 15
60 25 15
55 30 15
30 55 15
25 60 15
0 85 15
25 90 15
90 26 15
86 0 15
60 26 15
56 30 15
30 56 15
26 60 15
0 86 15
26 90 15
90 27 15
87 0 15
60 27 15
57 30 15
30 57 15
27 60 15
0 87 15
27 90 15
90 28 15
88 0 15
60 28 15
58 30 15
30 58 15
28 60 15
0 88 15
28 90 15
90 29 15
89 0 15
60 29 15
59 30 15
30 59 15
29 60 15
0 89 15
29 90 15
90 0 16
60 0 16
60 0 16
30 30 16
30 30 16
0 60 16
0 60 16
0 90 16
90 1 16
61 0 16
60 1 16
31 30 16
30 31 16
1 60 16
0 61 16
1 90 16
90 2 16
62 0 16
60 2 16
32 30 16
30 32 16
2 60 16
0 62 16
2 90 16
90 3 16
63 0 16
60 3 16
33 30 16
30 33 16
3 60 16
0 63 16
3 90 16
90 4 16
64 0 16
60 4 16
34 30 16
30 34 16
4 60 16
0 64 16
4 90 16
90 5 16
65 0 16
60 5 16
35 30 16
30 35 16
5 60 16
0 65 16
5 90 16
90 6 16
66 0 16
60 6 16
36 30 16
30 36 16
6 60 16
0 66 16
6 90 16
90 7 16
67 0 16
60 7 16
37 30 16
30 37 16
7 60 16
0 67 16
7 90 16
90 8 16
68 0 16
60 8 16
38 30 16
30 38 16
8 60 16
0 68 16
8 90 16
90 9 16
69 0 16
60 9 16
39 30 16
30 39 16
9 60 16
0 69 16
9 90 16
90 10 16
70 0 16
60 10 16
40 30 16
30 40 16
10 60 16
0 70 16
10 90 16
90 11 16
71 0 16
60 11 16
41 30 16
30 41 16
11 60 16
0 71 16
11 90 16
90 12 16
72 0 16
60 12 16
42 30 16
30 42 16
12 60 16
0 72 16
12 90 16
90 13 16
73 0 16
60 13 16
43 30 16
30 43 16
13 60 16
0 73 16
13 90 16
90 14 16
74 0 16
60 14 16
44 30 16
30 44 16
14 60 16
0 74 16
14 90 16
90 15 16
75 0 16
60 15 16
45 30 16
30 45 16
15 60 16
0 75 16
15 90 16
90 16 16
76 0 16
60 16 16
46 30 16
30 46 16
16 60 16
0 76 16
16 90 16
90 17 16
77 0 16
60 17 16
47 30 16
30 47 16
17 60 16
0 77 16
17 90 16
90 18 16
78 0 16
60 18 16
48 30 16
30 48 16
18 60 16
0 78 16
18 90 16
90 19 16
79 0 16
60 19 16
49 30 16
30 49 16
19 60 16
0 79 16
19 90 16
90 20 16
80 0 16
60 20 16
50 30 16
30 50 16
20 60 16
0 80 16
20 90 16
90 21 16
81 0 16
60 21 16
51 30 16
30 51 16
21 60 16
0 81 16
21 90 16
90 22 16
82 0 16
60 22 16
52 30 16
30 52 16
22 60 16
0 82 16
22 90 16
90 23 16
83 0 16
60 23 16
53 30 16
30 53 16
23 60 16
0 83 16
23 90 16
90 24 16
84 0 16
60 24 16
54 30 16
30 54 16
24 60 16
0 84 16
24 90 16
90 25 16
85 0 16
60 25 16
55 30 16
30 55 16
25 60 16
0 85 16
25 90 16
90 26 16
86 0 16
60 26 16
56 30 16
30 56 16
26 60 16
0 86 16
26 90 16
90 27 16
87 0 16
60 27 16
57 30 16
30 57 16
27 60 16
0 87 16
27 90 16
90 28 16
88 0 16
60 28 16
58 30 16
30 58 16
28 60 16
0 88 16
28 90 16
90 29 16
89 0 16
60 29 16
59 30 16
30 59 16
29 60 16
0 89 16
29 90 16
90 0 17
60 0 17
60 0 17
30 30 17
30 30 17
0 60 17
0 60 17
0 90 17
90 1 17
61 0 17
60 1 17
31 30 17
30 31 17
1 60 17
0 61 17
1 90 17
90 2 17
62 0 17
60 2 17
32 30 17
30 32 17
2 60 17
0 62 17
2 90 17
90 3 17
63 0 17
60 3 17
33 30 17
30 33 17
3 60 17
0 63 17
3 90 17
90 4 17
64 0 17
60 4 17
34 30 17
30 34 17
4 60 17
0 64 17
4 90 17
90 5 17
65 0 17
60 5 17
35 30 17
30 35 17
5 60 17
0 65 17
5 90 17
90 6 17
66 0 17
60 6 17
36 30 17
30 36 17
6 60 17
0 66 17
6 90 17
90 7 17
67 0 17
60 7 17
37 30 17
30 37 17
7 60 17
0 67 17
7 90 17
90 8 17
68 0 17
60 8 17
38 30 17
30 38 17
8 60 17
0 68 17
8 90 17
90 9 17
69 0 17
60 9 17
39 30 17
30 39 17
9 60 17
0 69 17
9 90 17
90 10 17
70 0 17
60 10 17
40 30 17
30 40 17
10 60 17
0 70 17
10 90 17
90 11 17
71 0 17
60 11 17
41 30 17
30 41 17
11 60 17
0 71 17
11 90 17
90 12 17
72 0 17
60 12 17
42 30 17
30 42 17
12 60 17
0 72 17
12 90 17
90 13 17
73 0 17
60 13 17
43 30 17
30 43 17
13 60 17
0 73 17
13 90 17
90 14 17
74 0 17
60 14 17
44 30 17
30 44 17
14 60 17
0 74 17
14 90 17
90 15 17
75 0 17
60 15 17
45 30 17
30 45 17
15 60 17
0 75 17
15 90 17
90 16 17
76 0 17
60 16 17
46 30 17
30 46 17
16 60 17
0 76 17
16 90 17
90 17 17
77 0 17
60 17 17
47 30 17
30 47 17
17 60 17
0 77 17
17 90 17
90 18 17
78 0 17
60 18 17
48 30 17
30 48 17
18 60 17
0 78 17
18 90 17
90 19 17
79 0 17
60 19 17
49 30 17
30 49 17
19 60 17
0 79 17
19 90 17
90 20 17
80 0 17
60 20 17
50 30 17
30 50 17
20 60 17
0 80 17
20 90 17
90 21 17
81 0 17
60 21 17
51 30 17
30 51 17
21 60 17
0 81 17
21 90 17
90 22 17
82 0 17
60 22 17
52 30 17
30 52 17
22 60 17
0 82 17
22 90 17
90 23 17
83 0 17
60 23 17
53 30 17
30 53 17
23 60 17
0 83 17
23 90 17
90 24 17
84 0 17
60 24 17
54 30 17
30 54 17
24 60 17
0 84 17
24 90 17
90 25 17
85 0 17
60 25 17
55 30 17
30 55 17
25 60 17
0 85 17
25 90 17
90 26 17
86 0 17
60 26 17
56 30 17
30 56 17
26 60 17
0 86 17
26 90 17
90 27 17
87 0 17
60 27 17
57 30 17
30 57 17
27 60 17
0 87 17
27 90 17
90 28 17
88 0 17
60 28 17
58 30 17
30 58 17
28 60 17
0 88 17
28 90 17
90 29 17
89 0 17
60 29 17
59 30 17
30 59 17
29 60 17
0 89 17
29 90 17
90 0 18
60 0 18
60 0 18
30 30 18
30 30 18
0 60 18
0 60 18
0 90 18
90 1 18
61 0 18
60 1 18
31 30 18
30 31 18
1 60 18
0 61 18
1 90 18
90 2 18
62 0 18
60 2 18
32 30 18
30 32 18
2 60 18
0 62 18
2 90 18
90 3 18
63 0 18
60 3 18
33 30 18
30 33 18
3 60 18
0 63 18
3 90 18
90 4 18
64 0 18
60 4 18
34 30 18
30 34 18
4 60 18
0 64 18
4 90 18
90 5 18
65 0 18
60 5 18
35 30 18
30 35 18
5 60 18
0 65 18
5 90 18
90 6 18
66 0 18
60 6 18
36 30 18
30 36 18
6 60 18
0 66 18
6 90 18
90 7 18
67 0 18
60 7 18
37 30 18
30 37 18
7 60 18
0 67 18
7 90 18
90 8 18
68 0 18
60 8 18
38 30 18
30 38 18
8 60 18
0 68 18
8 90 18
90 9 18
69 0 18
60 9 18
39 30 18
30 39 18
9 60 18
0 69 18
9 90 18
90 10 18
70 0 18
60 10 18
40 30 18
30 40 18
10 60 18
0 70 18
10 90 18
90 11 18
71 0 18
60 11 18
41 30 18
30 41 18
11 60 18
0 71 18
11 90 18
90 12 18
72 0 18
60 12 18
42 30 18
30 42 18
12 60 18
0 72 18
12 90 18
90 13 18
73 0 18
60 13 18
43 30 18
30 43 18
13 60 18
0 73 18
13 90 18
90 14 18
74 0 18
60 14 18
44 30 18
30 44 18
14 60 18
0 74 18
14 90 18
90 15 18
75 0 18
60 15 18
45 30 18
30 45 18
15 60 18
0 75 18
15 90 18
90 16 18
76 0 18
60 16 18
46 30 18
30 46 18
16 60 18
0 76 18
16 90 18
90 17 18
77 0 18
60 17 18
47 30 18
30 47 18
17 60 18
0 77 18
17 90 18
90 18 18
78 0 18
60 18 18
48 30 18
30 48 18
18 60 18
0 78 18
18 90 18
90 19 18
79 0 18
60 19 18
49 30 18
30 49 18
19 60 18
0 79 18
19 90 18
90 20 18
80 0 18
60 20 18
50 30 18
30 50 18
20 60 18
0 80 18
20 90 18
90 21 18
81 0 18
60 21 18
51 30 18
30 51 18
21 60 18
0 81 18
21 90 18
90 22 18
82 0 18
60 22 18
52 30 18
30 52 18
22 60 18
0 82 18
22 90 18
90 23 18
83 0 18
60 23 18
53 30 18
30 53 18
23 60 18
0 83 18
23 90 18
90 24 18
84 0 18
60 24 18
54 30 18
30 54 18
24 60 18
0 84 18
24 90 18
90 25 18
85 0 18
60 25 18
55 30 18
30 55 18
25 60 18
0 85 18
25 90 18
90 26 18
86 0 18
60 26 18
56 30 18
30 56 18
26 60 18
0 86 18
26 90 18
90 27 18
87 0 18
60 27 18
57 30 18
30 57 18
27 60 18
0 87 18
27 90 18
90 28 18
88 0 18
60 28 18
58 30 18
30 58 18
28 60 18
0 88 18
28 90 18
90 29 18
89 0 18
60 29 18
59 30 18
30 59 18
29 60 18
0 89 18
29 90 18
90 0 19
60 0 19
60 0 19
30 30 19
30 30 19
0 60 19
0 60 19
0 90 19
90 1 19
61 0 19
60 1 19
31 30 19
30 31 19
1 60 19
0 61 19
1 90 19
90 2 19
62 0 19
60 2 19
32 30 19
30 32 19
2 60 19
0 62 19
2 90 19
90 3 19
63 0 19
60 3 19
33 30 19
30 33 19
3 60 19
0 63 19
3 90 19
90 4 19
64 0 19
60 4 19
34 30 19
30 34 19
4 60 19
0 64 19
4 90 19
90 5 19
65 0 19
60 5 19
35 30 19
30 35 19
5 60 19
0 65 19
5 90 19
90 6 19
66 0 19
60 6 19
36 30 19
30 36 19
6 60 19
0 66 19
6 90 19
90 7 19
67 0 19
60 7 19
37 30 19
30 37 19
7 60 19
0 67 19
7 90 19
90 8 19
68 0 19
60 8 19
38 30 19
30 38 19
8 60 19
0 68 19
8 90 19
90 9 19
69 0 19
60 9 19
39 30 19
30 39 19
9 60 19
0 69 19
9 90 19
90 10 19
70 0 19
60 10 19
40 30 19
30 40 19
10 60 19
0 70 19
10 90 19
90 11 19
71 0 19
60 11 19
41 30 19
30 41 19
11 60 19
0 71 19
11 90 19
90 12 19
72 0 19
60 12 19
42 30 19
30 42 19
12 60 19
0 72 19
12 90 19
90 13 19
73 0 19
60 13 19
43 30 19
30 43 19
13 60 19
0 73 19
13 90 19
90 14 19
74 0 19
60 14 19
44 30 19
30 44 19
14 60 19
0 74 19
14 90 19
90 15 19
75 0 19
60 15 19
45 30 19
30 45 19
15 60 19
0 75 19
15 90 19
90 16 19
76 0 19
60 16 19
46 30 19
30 46 19
16 60 19
0 76 19
16 90 19
90 17 19
77 0 19
60 17 19
47 30 19
30 47 19
17 60 19
0 77 19
17 90 19
90 18 19
78 0 19
60 18 19
48 30 19
30 48 19
18 60 19
0 78 19
18 90 19
90 19 19
79 0 19
60 19 19
49 30 19
30 49 19
19 60 19
0 79 19
19 90 19
90 20 19
80 0 19
60 20 19
50 30 19
30 50 19
20 60 19
0 80 19
20 90 19
90 21 19
81 0 19
60 21 19
51 30 19
30 51 19
21 60 19
0 81 19
21 90 19
90 22 19
82 0 19
60 22 19
52 30 19
30 52 19
22 60 19
0 82 19
22 90 19
90 23 19
83 0 19
60 23 19
53 30 19
30 53 19
23 60 19
0 83 19
23 90 19
90 24 19
84 0 19
60 24 19
54 30 19
30 54 19
24 60 19
0 84 19
24 90 19
90 25 19
85 0 19
60 25 19
55 30 19
30 55 19
25 60 19
0 85 19
25 90 19
90 26 19
86 0 19
60 26 19
56 30 19
30 56 19
26 60 19
0 86 19
26 90 19
90 27 19
87 0 19
60 27 19
57 30 19
30 57 19
27 60 19
0 87 19
27 90 19
90 28 19
88 0 19
60 28 19
58 30 19
30 58 19
28 60 19
0 88 19
28 90 19
90 29 19
89 0 19
60 29 19
59 30 19
30 59 19
29 60 19
0 89 19
29 90 19
90 0 20
60 0 20
60 0 20
30 30 20
30 30 20
0 60 20
0 60 20
0 90 20
90 1 20
61 0 20
60 1 20
31 30 20
30 31 20
1 60 20
0 61 20
1 90 20
90 2 20
62 0 20
60 2 20
32 30 20
30 32 20
2 60 20
0 62 20
2 90 20
90 3 20
63 0 20
60 3 20
33 30 20
30 33 20
3 60 20
0 63 20
3 90 20
90 4 20
64 0 20
60 4 20
34 30 20
30 34 20
4 60 20
0 64 20
4 90 20
90 5 20
65 0 20
60 5 20
35 30 20
30 35 20
5 60 20
0 65 20
5 90 20
90 6 20
66 0 20
60 6 20
36 30 20
30 36 20
6 60 20
0 66 20
6 90 20
90 7 20
67 0 20
60 7 20
37 30 20
30 37 20
7 60 20
0 67 20
7 90 20
90 8 20
68 0 20
60 8 20
38 30 20
30 38 20
8 60 20
0 68 20
8 90 20
90 9 20
69 0 20
60 9 20
39 30 20
30 39 20
9 60 20
0 69 20
9 90 20
90 10 20
70 0 20
60 10 20
40 30 20
30 40 20
10 60 20
0 70 20
10 90 20
90 11 20
71 0 20
60 11 20
41 30 20
30 41 20
11 60 20
0 71 20
11 90 20
90 12 20
72 0 20
60 12 20
42 30 20
30 42 20
12 60 20
0 72 20
12 90 20
90 13 20
73 0 20
60 13 20
43 30 20
30 43 20
13 60 20
0 73 20
13 90 20
90 14 20
74 0 20
60 14 20
44 30 20
30 44 20
14 60 20
0 74 20
14 90 20
90 15 20
75 0 20
60 15 20
45 30 20
30 45 20
15 60 20
0 75 20
15 90 20
90 16 20
76 0 20
60 16 20
46 30 20
30 46 20
16 60 20
0 76 20
16 90 20
90 17 20
77 0 20
60 17 20
47 30 20
30 47 20
17 60 20
0 77 20
17 90 20
90 18 20
78 0 20
60 18 20
48 30 20
30 48 20
18 60 20
0 78 20
18 90 20
90 19 20
79 0 20
60 19 20
49 30 20
30 49 20
19 60 20
0 79 20
19 90 20
90 20 20
80 0 20
60 20 20
50 30 20
30 50 20
20 60 20
0 80 20
20 90 20
90 21 20
81 0 20
60 21 20
51 30 20
30 51 20
21 60 20
0 81 20
21 90 20
90 22 20
82 0 20
60 22 20
52 30 20
30 52 20
22 60 20
0 82 20
22 90 20
90 23 20
83 0 20
60 23 20
53 30 20
30 53 20
23 60 20
0 83 20
23 90 20
90 24 20
84 0 20
60 24 20
54 30 20
30 54 20
24 60 20
0 84 20
24 90 20
90 25 20
85 0 20
60 25 20
55 30 20
30 55 20
25 60 20
0 85 20
25 90 20
90 26 20
86 0 20
60 26 20
56 30 20
30 56 20
26 60 20
0 86 20
26 90 20
90 27 20
87 0 20
60 27 20
57 30 20
30 57 20
27 60 20
0 87 20
27 90 20
90 28 20
88 0 20
60 28 20
58 30 20
30 58 20
28 60 20
0 88 20
28 90 20
90 29 20
89 0 20
60 29 20
59 30 20
30 59 20
29 60 20
0 89 20
29 90 20
90 0 21
60 0 21
60 0 21
30 30 21
30 30 21
0 60 21
0 60 21
0 90 21
90 1 21
61 0 21
60 1 21
31 30 21
30 31 21
1 60 21
0 61 21
1 90 21
90 2 21
62 0 21
60 2 21
32 30 21
30 32 21
2 60 21
0 62 21
2 90 21
90 3 21
63 0 21
60 3 21
33 30 21
30 33 21
3 60 21
0 63 21
3 90 21
90 4 21
64 0 21
60 4 21
34 30 21
30 34 21
4 60 21
0 64 21
4 90 21
90 5 21
65 0 21
60 5 21
35 30 21
30 35 21
5 60 21
0 65 21
5 90 21
90 6 21
66 0 21
60 6 21
36 30 21
30 36 21
6 60 21
0 66 21
6 90 21
90 7 21
67 0 21
60 7 21
37 30 21
30 37 21
7 60 21
0 67 21
7 90 21
90 8 21
68 0 21
60 8 21
38 30 21
30 38 21
8 60 21
0 68 21
8 90 21
90 9 21
69 0 21
60 9 21
39 30 21
30 39 21
9 60 21
0 69 21
9 90 21
90 10 21
70 0 21
60 10 21
40 30 21
30 40 21
10 60 21
0 70 21
10 90 21
90 11 21
71 0 21
60 11 21
41 30 21
30 41 21
11 60 21
0 71 21
11 90 21
90 12 21
72 0 21
60 12 21
42 30 21
30 42 21
12 60 21
0 72 21
12 90 21
90 13 21
73 0 21
60 13 21
43 30 21
30 43 21
13 60 21
0 73 21
13 90 21
90 14 21
74 0 21
60 14 21
44 30 21
30 44 21
14 60 21
0 74 21
14 90 21
90 15 21
75 0 21
60 15 21
45 30 21
30 45 21
15 60 21
0 75 21
15 90 21
90 16 21
76 0 21
60 16 21
46 30 21
30 46 21
16 60 21
0 76 21
16 90 21
90 17 21
77 0 21
60 17 21
47 30 21
30 47 21
17 60 21
0 77 21
17 90 21
90 18 21
78 0 21
60 18 21
48 30 21
30 48 21
18 60 21
0 78 21
18 90 21
90 19 21
79 0 21
60 19 21
49 30 21
30 49 21
19 60 21
0 79 21
19 90 21
90 20 21
80 0 21
60 20 21
50 30 21
30 50 21
20 60 21
0 80 21
20 90 21
90 21 21
81 0 21
60 21 21
51 30 21
30 51 21
21 60 21
0 81 21
21 90 21
90 22 21
82 0 21
60 22 21
52 30 21
30 52 21
22 60 21
0 82 21
22 90 21
90 23 21
83 0 21
60 23 21
53 30 21
30 53 21
23 60 21
0 83 21
23 90 21
90 24 21
84 0 21
60 24 21
54 30 21
30 54 21
24 60 21
0 84 21
24 90 21
90 25 21
85 0 21
60 25 21
55 30 21
30 55 21
25 60 21
0 85 21
25 90 21
90 26 21
86 0 21
60 26 21
56 30 21
30 56 21
26 60 21
0 86 21
26 90 21
90 27 21
87 0 21
60 27 21
57 30 21
30 57 21
27 60 21
0 87 21
27 90 21
90 28 21
88 0 21
60 28 21
58 30 21
30 58 21
28 60 21
0 88 21
28 90 21
90 29 21
89 0 21
60 29 21
59 30 21
30 59 21
29 60 21
0 89 21
29 90 21
90 0 22
60 0 22
60 0 22
30 30 22
30 30 22
0 60 22
0 60 22
0 90 22
90 1 22
61 0 22
60 1 22
31 30 22
30 31 22
1 60 22
0 61 22
1 90 22
90 2 22
62 0 22
60 2 22
32 30 22
30 32 22
2 60 22
0 62 22
2 90 22
90 3 22
63 0 22
60 3 22
33 30 22
30 33 22
3 60 22
0 63 22
3 90 22
90 4 22
64 0 22
60 4 22
34 30 22
30 34 22
4 60 22
0 64 22
4 90 22
90 5 22
65 0 22
60 5 22
35 30 22
30 35 22
5 60 22
0 65 22
5 90 22
90 6 22
66 0 22
60 6 22
36 30 22
30 36 22
6 60 22
0 66 22
6 90 22
90 7 22
67 0 22
60 7 22
37 30 22
30 37 22
7 60 22
0 67 22
7 90 22
90 8 22
68 0 22
60 8 22
38 30 22
30 38 22
8 60 22
0 68 22
8 90 22
90 9 22
69 0 22
60 9 22
39 30 22
30 39 22
9 60 22
0 69 22
9 90 22
90 10 22
70 0 22
60 10 22
40 30 22
30 40 22
10 60 22
0 70 22
10 90 22
90 11 22
71 0 22
60 11 22
41 30 22
30 41 22
11 60 22
0 71 22
11 90 22
90 12 22
72 0 22
60 12 22
42 30 22
30 42 22
12 60 22
0 72 22
12 90 22
90 13 22
73 0 22
60 13 22
43 30 22
30 43 22
13 60 22
0 73 22
13 90 22
90 14 22
74 0 22
60 14 22
44 30 22
30 44 22
14 60 22
0 74 22
14 90 22
90 15 22
75 0 22
60 15 22
45 30 22
30 45 22
15 60 22
0 75 22
15 90 22
90 16 22
76 0 22
60 16 22
46 30 22
30 46 22
16 60 22
0 76 22
16 90 22
90 17 22
77 0 22
60 17 22
47 30 22
30 47 22
17 60 22
0 77 22
17 90 22
90 18 22
78 0 22
60 18 22
48 30 22
30 48 22
18 60 22
0 78 22
18 90 22
90 19 22
79 0 22
60 19 22
49 30 22
30 49 22
19 60 22
0 79 22
19 90 22
90 20 22
80 0 22
60 20 22
50 30 22
30 50 22
20 60 22
0 80 22
20 90 22
90 21 22
81 0 22
60 21 22
51 30 22
30 51 22
21 60 22
0 81 22
21 90 22
90 22 22
82 0 22
60 22 22
52 30 22
30 52 22
22 60 22
0 82 22
22 90 22
90 23 22
83 0 22
60 23 22
53 30 22
30 53 22
23 60 22
0 83 22
23 90 22
90 24 22
84 0 22
60 24 22
54 30 22
30 54 22
24 60 22
0 84 22
24 90 22
90 25 22
85 0 22
60 25 22
55 30 22
30 55 22
25 60 22
0 85 22
25 90 22
90 26 22
86 0 22
60 26 22
56 30 22
30 56 22
26 60 22
0 86 22
26 90 22
90 27 22
87 0 22
60 27 22
57 30 22
30 57 22
27 60 22
0 87 22
27 90 22
90 28 22
88 0 22
60 28 22
58 30 22
30 58 22
28 60 22
0 88 22
28 90 22
90 29 22
89 0 22
60 29 22
59 30 22
30 59 22
29 60 22
0 89 22
29 90 22
90 0 23
60 0 23
60 0 23
30 30 23
30 30 23
0 60 23
0 60 23
0 90 23
90 1 23
61 0 23
60 1 23
31 30 23
30 31 23
1 60 23
0 61 23
1 90 23
90 2 23
62 0 23
60 2 23
32 30 23
30 32 23
2 60 23
0 62 23
2 90 23
90 3 23
63 0 23
60 3 23
33 30 23
30 33 23
3 60 23
0 63 23
3 90 23
90 4 23
64 0 23
60 4 23
34 30 23
30 34 23
4 60 23
