x y z
-491326.21 -1118614.00 240.44
-491339.32 -1118725.92 253.63
-491351.37 -1118831.92 256.50
-491325.35 -1118644.35 240.62
-491326.32 -1118664.39 241.06
-491346.59 -1118829.27 256.69
-491334.36 -1118747.11 255.67
-491350.62 -1118883.56 248.72
-491345.73 -1118858.64 253.54
-491324.86 -1118709.40 248.77
-491305.41 -1118574.97 240.40
-491323.59 -1118732.75 255.35
-491315.34 -1118687.91 244.61
-491331.45 -1118828.60 257.52
-491301.52 -1118616.72 240.71
-491322.31 -1118789.98 258.51
-491292.56 -1118578.95 240.43
-491428.97 -1119641.80 273.10
-491445.02 -1119779.64 276.82
-491431.53 -1119688.89 274.61
-491424.25 -1119641.42 273.85
-491433.45 -1119723.52 275.67
-491416.68 -1119606.22 273.26
-491422.92 -1119665.39 274.14
-491443.45 -1119832.45 278.06
-491442.41 -1119834.40 278.06
-491457.96 -1119964.02 278.63
-491434.98 -1119798.00 277.41
-491459.20 -1119994.95 278.26
-491394.51 -1119506.55 272.64
-491431.15 -1119797.89 277.42
-491438.75 -1119868.13 278.49
-491431.50 -1119822.64 277.93
-491446.25 -1119948.84 278.82
-491406.20 -1119650.65 274.55
-491450.13 -1119998.62 278.06
-491424.05 -1119810.78 277.85
-491424.78 -1119826.74 277.99
-491440.79 -1119961.60 278.63
-491403.42 -1119684.00 274.80
-491380.58 -1119519.40 273.23
-491396.10 -1119649.32 274.68
-491420.43 -1119846.94 278.41
-491376.49 -1119520.37 273.28
-491400.69 -1119715.64 276.18
-491369.47 -1119483.88 273.14
-491395.59 -1119693.11 275.36
-491383.40 -1119609.18 274.76
-491408.58 -1119812.72 278.01
-491370.10 -1119525.76 273.75
-491400.01 -1119764.64 277.48
-491412.21 -1119868.78 278.83
-491397.23 -1119765.66 277.58
-491409.92 -1119873.00 278.86
-491410.42 -1119883.39 278.92
-491407.71 -1119088.05 260.71
-491384.77 -1118918.54 252.61
-491454.96 -1119465.10 270.32
-491453.32 -1119458.33 270.37
-491381.84 -1118912.24 251.09
-491475.18 -1119635.98 271.69
-491428.20 -1119278.67 268.68
-491468.46 -1119593.36 271.07
-491428.11 -1119287.39 268.97
-491432.42 -1119325.88 269.58
-491409.49 -1119155.24 264.44
-491488.63 -1119769.48 275.73
-491396.29 -1119062.97 260.74
-491409.18 -1119167.67 265.75
-491379.09 -1118940.95 253.97
-491462.57 -1119588.10 271.54
-491451.61 -1119509.26 270.83
-491396.04 -1119085.72 261.65
-491382.84 -1118989.01 258.76
-491458.55 -1119576.52 271.42
-491502.83 -1119921.03 278.56
-491432.23 -1119383.95 270.29
-491442.57 -1119469.74 270.82
-491407.29 -1119202.20 267.47
-491383.39 -1119023.20 259.80
-491424.00 -1119341.23 270.01
-491414.76 -1119274.11 268.97
-491479.35 -1119777.12 276.22
-491491.92 -1119878.42 277.98
-491502.43 -1119963.90 278.86
-491464.28 -1119674.84 273.30
-491363.42 -1118902.78 247.43
-491419.34 -1119338.93 270.08
-491503.76 -1119992.43 278.76
-491377.69 -1119026.65 260.07
-491483.64 -1119846.38 277.68
-491487.21 -1119878.37 278.07
-491451.36 -1119607.82 271.67
-491442.78 -1119545.78 271.40
-491449.97 -1119605.86 272.31
-491485.98 -1119886.70 278.14
-491495.71 -1119966.48 278.85
-491412.74 -1119332.24 270.06
-491461.67 -1119713.98 274.54
-491448.17 -1119615.50 271.95
-491379.71 -1119093.24 263.06
-491438.01 -1119546.05 271.63
-491455.90 -1119689.46 273.99
-491474.72 -1119838.40 277.73
-491477.07 -1119861.77 277.91
-491413.15 -1119374.92 270.63
-491415.00 -1119393.58 270.80
-491353.47 -1118924.91 250.23
-491449.23 -1119666.26 273.50
-491491.01 -1119992.33 278.55
-491412.58 -1119392.92 270.78
-491342.84 -1118860.44 253.69
-491377.84 -1119134.25 265.05
-491454.85 -1119730.40 275.27
-491453.53 -1119723.95 275.10
-491469.52 -1119852.24 277.96
-491367.01 -1119068.17 261.94
-491340.77 -1118870.14 252.83
-491430.30 -1119563.39 272.20
-491350.23 -1118951.60 253.96
-491479.67 -1119951.62 278.90
-491431.07 -1119582.32 272.31
-491427.83 -1119561.11 272.19
-491392.38 -1119293.46 269.86
-491385.39 -1119242.43 268.85
-491454.70 -1119781.09 276.81
-491364.11 -1119087.91 262.91
-491469.01 -1119899.30 278.55
-491449.91 -1119755.35 276.21
-491458.81 -1119828.69 277.77
-491444.96 -1119726.32 275.59
-491334.69 -1118882.55 251.97
-491433.17 -1119644.76 273.30
-491336.70 -1118906.53 246.85
-491334.42 -1118892.86 250.55
-491336.60 -1118913.44 247.06
-491334.72 -1118904.08 247.62
-491459.00 -1119862.61 278.21
-491388.61 -1119323.81 270.59
-491420.78 -1118792.38 242.92
-491454.66 -1119060.21 251.68
-491486.07 -1119306.70 267.74
-491477.79 -1119247.49 265.55
-491449.56 -1119035.65 253.84
-491447.70 -1119024.74 253.20
-491441.91 -1118985.12 248.86
-491386.90 -1118564.26 240.25
-491510.52 -1119519.67 268.26
-491444.77 -1119017.55 253.01
-491387.96 -1118584.26 240.50
-491478.59 -1119285.16 267.45
-491425.55 -1118881.39 244.15
-491462.09 -1119165.95 258.90
-491393.64 -1118642.66 240.38
-491439.54 -1118999.66 251.59
-491408.30 -1118763.02 243.29
-491498.06 -1119457.29 268.85
-491505.99 -1119521.39 269.14
-491433.52 -1118967.46 248.21
-491385.61 -1118601.91 240.58
-491411.04 -1118801.56 243.71
-491490.38 -1119414.78 268.50
-491486.94 -1119393.58 268.59
-491425.83 -1118926.48 245.35
-491379.64 -1118575.09 239.73
-491375.32 -1118544.52 240.15
-491437.35 -1119025.21 254.64
-491428.47 -1118960.58 248.98
-491433.95 -1119006.49 253.27
-491431.08 -1118988.63 251.78
-491437.24 -1119041.01 255.03
-491454.04 -1119174.39 262.34
-491452.64 -1119168.08 260.82
-491479.45 -1119377.29 268.79
-491403.29 -1118796.21 244.18
-491437.92 -1119065.95 254.70
-491477.62 -1119375.89 268.82
-491428.90 -1119003.53 254.72
-491372.07 -1118571.66 240.45
-491396.38 -1118761.15 247.50
-491446.04 -1119146.76 259.20
-491393.86 -1118749.00 249.82
-491380.96 -1118654.25 240.45
-491422.99 -1118981.21 255.28
-491401.45 -1118818.91 245.40
-491405.97 -1118857.87 244.52
-491462.78 -1119298.24 268.24
-491402.11 -1118835.24 244.27
-491446.65 -1119182.06 265.05
-491469.54 -1119361.86 269.03
-491447.27 -1119195.11 265.40
-491447.38 -1119199.51 266.05
-491408.80 -1118907.21 249.47
-491461.32 -1119314.94 268.70
-491460.23 -1119310.28 268.67
-491397.02 -1118827.30 246.43
-491449.20 -1119232.85 267.17
-491478.62 -1119462.65 269.69
-491408.88 -1118930.43 253.02
-491391.28 -1118798.47 249.29
-491427.85 -1119083.83 257.13
-491368.60 -1118631.45 240.30
-491368.94 -1118637.24 240.27
-491381.27 -1118736.13 250.98
-491418.32 -1119024.29 256.62
-491405.81 -1118932.30 253.99
-491422.96 -1119066.92 257.62
-491383.96 -1118771.90 253.03
-491378.75 -1118735.02 251.17
-491362.05 -1118610.45 240.29
-491449.89 -1119289.38 268.35
-491450.28 -1119297.08 268.57
-491355.70 -1118572.98 240.46
-491428.22 -1119135.66 260.73
-491409.61 -1118996.08 257.68
-491380.35 -1118775.31 253.94
-491375.04 -1118737.51 252.65
-491357.54 -1118607.31 240.29
-491390.31 -1118862.28 247.12
-491382.40 -1118806.47 252.87
-491457.41 -1119387.20 269.43
-491394.54 -1118907.51 251.02
-491388.25 -1118863.38 247.24
-491448.53 -1119330.92 269.33
-491348.16 -1118561.38 240.39
-491411.64 -1119054.56 258.80
-491409.93 -1119045.21 258.41
-491441.63 -1119293.76 268.67
-491376.73 -1118797.86 254.50
-491461.90 -1119457.17 270.01
-491408.98 -1119052.86 258.94
-491342.76 -1118547.98 240.43
-491398.01 -1118976.05 258.07
-491366.61 -1118738.77 254.23
-491378.89 -1118836.50 250.18
-491383.81 -1118878.65 246.01
-491376.15 -1118822.68 253.80
-491406.72 -1119063.58 259.59
-491409.51 -1119087.99 260.43
-491387.93 -1118926.01 253.26
-491429.63 -1119248.56 268.08
-491450.89 -1118636.91 240.99
-491460.31 -1118719.99 240.99
-491442.91 -1118599.26 240.46
-491508.30 -1119112.79 250.70
-491489.97 -1118981.75 243.19
-491472.33 -1118855.59 242.47
-491478.11 -1118914.74 241.91
-491472.87 -1118887.30 242.44
-491480.08 -1118955.37 242.16
-491456.80 -1118787.64 241.92
-491485.86 -1119021.16 244.54
-491465.03 -1118871.60 242.66
-491429.08 -1118606.48 240.87
-491454.88 -1118812.34 242.21
-491425.06 -1118592.79 240.35
-491469.03 -1118939.85 242.09
-491442.72 -1118747.60 242.04
-491455.80 -1118859.21 243.00
-491433.07 -1118694.29 240.64
-491467.95 -1118973.55 243.36
-491427.03 -1118669.03 240.56
-491447.47 -1118834.71 242.73
-491414.94 -1118594.68 240.61
-491424.19 -1118674.22 240.66
-491434.18 -1118761.43 242.12
-491472.06 -1119062.55 249.96
-491431.89 -1118761.89 242.17
-491470.32 -1119064.97 250.52
-491447.80 -1118901.17 242.94
-491432.53 -1118791.37 242.31
-491413.35 -1118650.74 240.34
-491404.48 -1118590.81 239.72
-491404.40 -1118597.66 240.77
-491420.05 -1118725.50 240.87
-491402.29 -1118597.26 240.88
-491426.71 -1118793.58 242.52
-491409.97 -1118672.94 240.71
-491435.89 -1118880.00 243.77
-491420.68 -1118769.46 242.82
-491446.48 -1118974.68 246.61
-491455.17 -1119046.75 251.00
-491445.01 -1118973.74 246.90
-491544.50 -1119755.45 273.70
-491561.78 -1119907.68 277.88
-491554.20 -1119862.65 276.92
-491512.71 -1119555.93 268.98
-491523.98 -1119658.30 270.84
-491521.53 -1119653.64 270.69
-491528.70 -1119718.49 272.90
-491557.97 -1119955.92 278.37
-491549.89 -1119904.30 277.95
-491515.06 -1119646.56 270.74
-491545.87 -1119894.02 277.82
-491538.12 -1119843.69 276.68
-491536.95 -1119846.12 276.78
-491551.32 -1119967.76 278.62
-491495.54 -1119549.84 269.38
-491492.99 -1119543.62 269.26
-491530.86 -1119848.61 277.00
-491543.79 -1119958.88 278.72
-491511.07 -1119719.45 273.57
-491488.46 -1119555.18 269.70
-491526.61 -1119862.37 277.34
-491480.87 -1119520.76 269.79
-491536.83 -1119963.38 278.95
-491509.73 -1119766.35 275.22
-491534.83 -1119971.71 279.07
-491482.85 -1119583.14 270.57
-491478.14 -1119557.18 270.58
-491481.62 -1119593.41 270.65
-491510.99 -1119830.29 276.84
-491477.51 -1119584.90 270.74
-491466.61 -1119512.61 270.25
-491469.38 -1119546.10 270.45
-491471.54 -1119570.68 271.02
-491488.33 -1118561.03 240.43
-491479.19 -1118529.81 239.69
-491472.55 -1118540.98 240.18
-491469.21 -1118564.21 240.21
-491451.08 -1118551.97 240.19
-491529.94 -1119239.87 263.88
-491580.59 -1119635.71 268.58
-491545.62 -1119374.85 266.31
-491553.07 -1119438.99 266.63
-491551.33 -1119432.18 266.51
-491622.76 -1119988.98 278.72
-491520.29 -1119205.53 258.63
-491550.38 -1119443.72 266.88
-491561.29 -1119533.41 266.46
-491504.84 -1119105.12 249.34
-491537.64 -1119362.14 266.50
-491614.46 -1119959.81 278.39
-491532.69 -1119335.37 266.35
-491608.15 -1119920.70 277.60
-491501.36 -1119104.73 249.97
-491502.28 -1119117.81 251.50
-491595.95 -1119844.30 275.79
-491515.82 -1119231.63 264.47
-491586.82 -1119783.89 273.62
-491584.26 -1119770.64 273.15
-491500.02 -1119127.18 253.43
-491566.00 -1119639.76 269.15
-491552.66 -1119542.93 266.92
-491607.79 -1119971.86 278.55
-491525.71 -1119345.28 266.85
-491591.80 -1119859.74 276.27
-491529.31 -1119384.31 267.06
-491523.60 -1119345.93 266.92
-491581.26 -1119795.43 274.22
-491510.44 -1119256.26 265.63
-491546.11 -1119534.84 267.15
-491493.23 -1119133.77 254.33
-491505.58 -1119235.18 264.87
-491594.10 -1119923.00 277.94
-491535.78 -1119478.64 267.61
-491482.74 -1119076.42 250.76
-491484.77 -1119098.13 252.79
-491529.20 -1119446.60 267.46
-491498.81 -1119218.66 262.78
-491498.55 -1119221.93 263.62
-491494.26 -1119195.38 261.52
-491510.38 -1119325.59 267.15
-491563.41 -1119738.44 272.61
-491572.48 -1119814.00 275.09
-491510.12 -1119340.61 267.25
-491482.29 -1119132.13 252.49
-491558.35 -1119722.03 272.07
-491548.52 -1119652.16 269.94
-491521.20 -1119447.80 267.81
-491508.48 -1119354.30 267.48
-491579.56 -1119907.20 277.26
-491535.08 -1119570.60 267.84
-491512.55 -1119403.06 267.72
-491523.96 -1119495.27 268.41
-491476.46 -1119135.24 254.78
-491555.40 -1119748.89 273.22
-491478.51 -1119161.59 258.30
-491497.44 -1119313.63 267.56
-491554.08 -1119755.86 273.45
-491476.23 -1119163.09 258.78
-491567.76 -1119872.09 276.99
-491557.80 -1119801.36 274.98
-491489.15 -1119278.56 266.92
-491487.46 -1119270.93 266.70
-491475.16 -1119182.04 261.01
-491482.80 -1119247.06 265.18
-491462.33 -1119095.64 256.18
-491497.51 -1119371.89 268.08
-491566.05 -1119902.91 277.72
-491555.05 -1119821.51 275.71
-491522.57 -1118793.75 241.47
-491553.38 -1119036.64 243.84
-491601.30 -1119408.87 264.93
-491642.01 -1119726.54 269.91
-491563.27 -1119124.25 246.71
-491660.91 -1119880.20 275.65
-491571.86 -1119199.04 255.76
-491544.72 -1118994.26 241.78
-491647.69 -1119790.31 272.50
-491571.04 -1119204.70 256.24
-491494.33 -1118618.97 240.21
-491590.55 -1119363.40 264.92
-491593.69 -1119391.69 265.14
-491653.73 -1119857.00 275.06
-491646.36 -1119805.14 272.96
-491630.37 -1119684.82 268.31
-491592.55 -1119397.60 265.14
-491519.53 -1118839.45 241.54
-491638.82 -1119760.72 271.56
-491666.12 -1119974.75 277.90
-491496.08 -1118669.55 240.85
-491659.96 -1119934.32 277.38
-491616.21 -1119601.13 266.20
-491614.37 -1119590.82 265.76
-491564.23 -1119207.88 256.32
-491611.11 -1119573.20 265.10
-491547.27 -1119085.59 244.73
-491555.02 -1119149.46 252.15
-491512.31 -1118823.14 241.54
-491657.83 -1119946.40 277.64
-491562.29 -1119214.03 257.49
-491576.92 -1119330.06 264.71
-491620.09 -1119666.45 268.34
-491533.71 -1119004.85 242.02
-491650.78 -1119909.74 276.76
-491548.51 -1119125.90 248.34
-491503.28 -1118781.67 241.69
-491572.49 -1119317.56 264.73
-491557.72 -1119207.75 255.31
-491540.90 -1119082.11 245.04
-491537.52 -1119059.90 244.76
-491559.76 -1119234.60 261.87
-491573.89 -1119347.54 265.17
-491501.83 -1118796.32 241.58
-491486.20 -1118680.84 240.72
-491538.78 -1119088.74 245.55
-491612.97 -1119662.59 268.41
-491600.64 -1119571.99 265.33
-491562.22 -1119280.09 264.30
-491602.43 -1119593.30 266.39
-491544.10 -1119149.08 253.42
-491577.75 -1119411.24 265.92
-491597.38 -1119566.64 265.25
-491544.80 -1119166.20 254.73
-491570.54 -1119367.42 265.48
-491558.88 -1119282.24 264.44
-491476.59 -1118652.77 240.87
-491627.77 -1119819.39 273.91
-491536.22 -1119119.56 248.54
-491469.14 -1118607.58 240.31
-491616.88 -1119748.66 271.40
-491536.41 -1119132.55 250.84
-491471.39 -1118635.73 240.98
-491549.09 -1119237.24 263.14
-491471.40 -1118643.61 240.12
-491504.45 -1118901.28 241.64
-491602.45 -1119659.10 268.72
-491539.93 -1119182.25 255.20
-491468.58 -1118636.54 240.54
-491602.05 -1119667.67 269.04
-491538.38 -1119181.04 255.42
-491612.59 -1119755.85 271.84
-491532.09 -1119139.88 252.70
-491629.74 -1119896.22 276.77
-491475.06 -1118709.24 241.18
-491549.28 -1119284.27 264.74
-491542.53 -1119234.85 260.99
-491564.82 -1119411.15 265.95
-491619.69 -1119836.73 274.90
-491588.87 -1119604.17 267.29
-491538.83 -1119221.81 259.06
-491522.02 -1119096.40 247.73
-491561.64 -1119404.31 266.03
-491519.20 -1119081.72 246.76
-491532.40 -1119186.94 256.23
-491632.50 -1119960.70 278.19
-491557.05 -1119384.43 266.00
-491560.78 -1119417.05 266.12
-491507.26 -1119008.99 243.03
-491544.08 -1119296.20 265.19
-491628.32 -1119947.84 278.00
-491458.66 -1118646.73 240.61
-491579.48 -1119579.90 266.51
-491517.33 -1119105.72 248.81
-491467.69 -1118727.77 241.62
-491497.48 -1118960.78 242.42
-491472.61 -1118773.25 241.59
-491629.79 -1119986.45 278.55
-491532.85 -1119244.56 263.76
-491490.25 -1118920.83 241.76
-491529.83 -1119229.08 261.76
-491559.14 -1119459.30 266.46
-491561.03 -1118695.40 240.86
-491607.07 -1119055.61 242.64
-491593.45 -1118956.94 242.71
-491560.52 -1118708.48 240.94
-491540.24 -1118556.74 240.09
-491593.12 -1118968.24 242.55
-491662.97 -1119509.86 260.99
-491667.61 -1119550.22 262.70
-491616.66 -1119161.82 254.23
-491565.82 -1118775.52 240.81
-491582.75 -1118909.28 240.99
-491597.83 -1119030.18 242.53
-491552.13 -1118682.29 241.31
-491561.52 -1118759.11 240.75
-491626.64 -1119264.65 262.20
-491532.22 -1118542.57 240.21
-491614.59 -1119180.55 260.00
-491558.61 -1118753.56 240.83
-491538.27 -1118601.92 240.17
-491572.68 -1118870.02 241.15
-491593.51 -1119035.05 242.61
-491573.43 -1118884.07 241.49
-491598.70 -1119083.44 243.59
-491652.36 -1119499.88 261.28
-491599.33 -1119095.65 244.05
-491551.63 -1118733.32 241.05
-491575.80 -1118923.00 241.32
-491610.44 -1119193.38 260.52
-491600.90 -1119124.36 245.84
-491568.42 -1118878.06 241.62
-491641.22 -1119442.38 263.15
-491621.29 -1119293.08 262.76
-491613.56 -1119238.04 262.36
-491540.38 -1118679.13 240.21
-491557.72 -1118816.59 240.90
-491627.72 -1119360.06 263.87
-491563.19 -1118867.26 241.48
-491546.56 -1118743.77 240.96
-491630.51 -1119392.97 263.96
-491565.94 -1118900.93 241.45
-491644.66 -1119511.04 261.68
-491554.76 -1118823.60 240.89
-491619.63 -1119326.30 263.22
-491639.72 -1119484.71 261.82
-491564.44 -1118909.82 241.36
-491628.52 -1119406.81 264.06
-491518.81 -1118566.71 240.04
-491617.92 -1119333.84 263.43
-491526.24 -1118633.00 240.48
-491520.23 -1118591.31 240.31
-491590.33 -1119134.47 247.25
-491606.47 -1119261.94 262.79
-491623.63 -1119398.07 264.23
-491660.23 -1119683.31 266.94
-491528.92 -1118677.42 240.82
-491657.60 -1119671.44 266.38
-491521.27 -1118626.64 240.32
-491609.33 -1119307.85 263.30
-491522.06 -1118640.64 240.48
-491540.68 -1118788.06 240.97
-491642.00 -1119572.38 264.32
-491550.63 -1118873.91 241.33
-491586.36 -1119152.86 251.25
-491574.05 -1119062.61 243.53
-491629.84 -1119495.78 262.49
-491551.20 -1118895.74 241.73
-491563.37 -1118994.03 242.13
-491583.48 -1119153.08 251.40
-491578.28 -1119116.83 246.01
-491558.70 -1118970.09 241.36
-491582.58 -1119159.33 252.76
-491609.54 -1119370.59 264.18
-491583.02 -1119171.48 255.23
-491602.26 -1119324.47 263.76
-491607.07 -1119365.76 264.76
-491624.99 -1119509.39 262.64
-491581.93 -1119182.92 255.88
-491616.97 -1119456.70 263.92
-491559.98 -1119022.36 243.36
-491640.72 -1119648.69 266.91
-491635.41 -1119613.16 265.98
-491570.44 -1119116.55 245.81
-491574.72 -1119153.67 249.49
-491574.69 -1119158.30 250.78
-491538.43 -1118883.79 241.42
-491573.75 -1119159.97 250.92
-491576.86 -1119187.95 255.48
-491575.64 -1119183.05 254.96
-491624.01 -1119558.98 264.21
-491575.46 -1119189.66 255.35
-491546.84 -1118972.29 241.50
-491491.27 -1118547.12 240.26
-491670.56 -1119149.81 249.92
-491588.09 -1118521.86 240.24
-491597.60 -1118603.14 240.02
-491669.16 -1119160.85 254.65
-491636.68 -1118917.52 240.90
-491669.57 -1119174.84 259.11
-491629.37 -1118872.47 240.79
-491616.15 -1118776.66 240.84
-491667.10 -1119174.50 259.04
-491633.28 -1118919.91 240.86
-491663.37 -1119156.66 251.30
-491600.16 -1118675.53 240.35
-491664.03 -1119172.66 258.23
-491652.56 -1119089.84 242.24
-491596.39 -1118663.26 240.44
-491628.45 -1118916.31 240.91
-491657.44 -1119145.44 246.25
-491655.55 -1119137.59 245.15
-491655.48 -1119143.27 246.15
-491630.90 -1118960.18 241.41
-491579.00 -1118568.10 240.19
-491611.91 -1118827.24 240.84
-491591.07 -1118673.57 240.52
-491590.80 -1118678.40 240.58
-491645.63 -1119106.16 243.58
-491633.27 -1119017.08 241.19
-491625.52 -1118963.84 241.15
-491649.61 -1119155.71 249.54
-491648.65 -1119154.02 248.93
-491642.89 -1119114.78 243.95
-491619.81 -1118943.29 240.86
-491608.38 -1118861.12 240.78
-491603.89 -1118831.71 241.05
-491575.50 -1118620.07 240.18
-491641.51 -1119133.58 244.93
-491644.90 -1119166.75 252.68
-491613.38 -1118930.54 240.94
-491614.77 -1118946.33 241.20
-491614.55 -1118951.87 241.29
-491597.88 -1118829.75 240.88
-491566.90 -1118597.73 240.43
-491643.53 -1119192.79 260.30
-491600.42 -1118867.28 240.83
-491635.01 -1119140.02 245.00
-491640.22 -1119186.56 257.84
-491595.07 -1118845.50 240.96
-491560.52 -1118585.48 240.05
-491636.98 -1119178.73 258.24
-491593.54 -1118851.10 240.77
-491596.90 -1118883.06 240.82
-491571.30 -1118692.36 241.33
-491630.08 -1119152.18 249.04
-491549.47 -1118539.78 240.30
-491634.65 -1119201.84 261.45
-491587.78 -1118846.46 240.94
-491602.30 -1118964.56 241.94
-491550.37 -1118571.81 240.29
-491599.53 -1118956.00 241.68
-491565.94 -1118703.22 241.42
-491621.76 -1119137.60 246.18
-491626.57 -1119180.88 261.19
-491622.25 -1119153.48 250.41
-491588.75 -1118901.08 240.98
-491582.02 -1118853.68 240.94
-491699.11 -1119774.77 270.81
-491708.60 -1119866.98 274.09
-491701.46 -1119835.39 273.18
-491708.72 -1119913.81 275.94
-491693.15 -1119814.71 272.49
-491698.14 -1119871.84 274.70
-491710.94 -1119988.14 277.12
-491697.52 -1119904.63 275.79
-491690.03 -1119863.92 274.44
-491675.80 -1119771.88 271.01
-491687.58 -1119877.90 275.24
-491667.68 -1119739.79 270.04
-491672.82 -1119800.13 272.26
-491685.48 -1119914.63 276.26
-491674.30 -1119847.49 274.30
-491658.62 -1119745.69 270.40
-491674.14 -1119881.93 275.59
-491667.30 -1119847.39 274.43
-491668.31 -1119873.91 275.28
-491653.52 -1119774.31 271.68
-491666.41 -1119888.73 275.89
-491653.60 -1118627.79 240.10
-491671.92 -1118781.55 240.95
-491679.52 -1118852.51 241.02
-491645.25 -1118599.57 240.37
-491664.05 -1118757.32 241.37
-491655.73 -1118707.63 240.57
-491656.49 -1118728.24 240.83
-491658.70 -1118757.00 241.62
-491655.95 -1118752.76 241.26
-491640.71 -1118648.42 240.41
-491668.32 -1118874.59 240.92
-491668.69 -1118888.05 240.97
-491664.66 -1118869.57 240.76
-491627.08 -1118593.94 240.41
-491618.34 -1118541.38 240.22
-491623.54 -1118594.62 240.42
-491619.13 -1118576.77 240.20
-491640.22 -1118756.12 240.76
-491636.60 -1118742.32 241.58
-491638.33 -1118769.07 240.99
-491633.40 -1118744.34 241.11
-491633.18 -1118758.50 240.54
-491634.11 -1118784.86 241.12
-491634.84 -1118806.49 240.83
-491626.08 -1118754.12 240.87
-491609.20 -1118637.28 240.23
-491629.15 -1118806.49 240.83
-491615.57 -1118716.86 241.13
-491755.43 -1119803.57 270.60
-491684.42 -1119264.93 259.37
-491735.44 -1119666.54 264.56
-491723.24 -1119579.36 261.50
-491735.86 -1119682.39 265.35
-491747.77 -1119779.85 269.78
-491691.79 -1119355.50 261.95
-491724.57 -1119613.75 259.88
-491739.70 -1119736.38 267.87
-491710.16 -1119515.99 259.75
-491747.58 -1119810.59 270.99
-491769.28 -1119984.07 272.41
-491769.88 -1119994.45 271.16
-491703.30 -1119486.93 259.02
-491696.14 -1119437.53 261.58
-491721.45 -1119640.23 260.37
-491720.01 -1119636.07 260.30
-491719.86 -1119639.44 260.64
-491749.34 -1119871.86 273.53
-491728.46 -1119717.71 267.29
-491761.56 -1119979.17 273.57
-491762.33 -1119991.14 272.34
-491700.70 -1119521.54 260.41
-491734.00 -1119784.29 270.20
-491674.01 -1119328.70 262.05
-491728.47 -1119752.70 268.92
-491666.02 -1119278.71 261.25
-491733.30 -1119803.33 270.98
-491665.13 -1119285.00 261.17
-491701.41 -1119571.58 262.39
-491653.92 -1119213.10 260.32
-491736.01 -1119852.19 272.98
-491662.35 -1119289.42 261.31
-491674.35 -1119389.34 262.63
-491705.27 -1119633.81 263.13
-491650.81 -1119220.79 260.47
-491717.42 -1119739.96 268.74
-491687.98 -1119518.29 260.77
-491725.53 -1119812.58 271.59
-491715.18 -1119739.94 268.71
-491684.71 -1119513.18 260.62
-491699.12 -1119630.31 263.72
-491705.34 -1119685.71 266.38
-491644.10 -1119221.10 260.85
-491732.78 -1119909.03 275.23
-491698.87 -1119654.41 264.45
-491658.74 -1119352.68 262.87
-491674.56 -1119481.63 260.06
-491718.89 -1119829.77 272.54
-491690.08 -1119615.05 263.99
-491700.02 -1119699.28 267.17
-491681.28 -1119561.73 262.57
-491690.13 -1119638.03 264.10
-491645.29 -1119299.17 262.37
-491690.64 -1119654.06 264.59
-491645.79 -1119316.63 262.32
-491672.23 -1119528.96 261.82
-491727.76 -1119961.44 276.34
-491706.74 -1119807.26 271.86
-491723.65 -1119942.90 276.33
-491773.05 -1119542.91 260.06
-491800.31 -1119759.18 268.23
-491771.91 -1119546.55 260.14
-491797.12 -1119745.26 267.62
-491770.83 -1119547.24 260.23
-491803.95 -1119805.60 270.10
-491724.11 -1119195.84 253.10
-491779.47 -1119626.13 260.80
-491774.49 -1119591.91 256.16
-491806.49 -1119842.43 271.60
-491812.77 -1119894.85 273.10
-491771.80 -1119583.84 255.34
-491723.25 -1119214.42 255.58
-491789.38 -1119727.94 266.75
-491763.31 -1119530.93 259.07
-491805.73 -1119861.91 272.21
-491768.89 -1119582.64 255.39
-491708.63 -1119123.10 244.88
-491800.18 -1119831.43 271.32
-491678.64 -1118900.04 240.78
-491713.78 -1119173.89 255.85
-491704.32 -1119105.42 243.03
-491814.91 -1119960.26 270.08
-491768.97 -1119611.35 258.06
-491705.11 -1119123.80 244.95
-491764.27 -1119582.24 256.46
-491731.39 -1119332.49 260.42
-491810.00 -1119942.84 272.14
-491673.75 -1118899.11 241.21
-491751.96 -1119504.52 257.76
-491714.48 -1119220.28 254.68
-491785.42 -1119769.25 268.86
-491793.03 -1119833.09 271.48
-491673.39 -1118915.53 241.04
-491693.61 -1119075.06 241.49
-491781.26 -1119753.41 268.15
-491770.94 -1119678.28 264.04
-491669.48 -1118901.06 240.88
-491809.89 -1119986.87 268.03
-491711.51 -1119234.30 257.19
-491692.51 -1119092.74 241.64
-491695.66 -1119121.49 244.39
-491749.08 -1119536.73 259.02
-491785.16 -1119819.28 270.95
-491708.84 -1119235.83 256.82
-491683.54 -1119045.62 241.41
-491696.85 -1119151.77 252.17
-491761.00 -1119650.35 262.69
-491702.56 -1119205.93 256.02
-491691.02 -1119121.07 244.03
-491703.50 -1119221.73 255.74
-491750.02 -1119584.09 259.23
-491702.24 -1119221.08 255.84
-491749.65 -1119589.35 257.42
-491782.87 -1119849.53 272.05
-491787.45 -1119889.62 273.45
-491661.36 -1118922.52 241.12
-491754.75 -1119644.81 262.39
-491741.37 -1119546.31 259.45
-491752.43 -1119634.63 261.98
-491739.15 -1119536.83 258.90
-491652.75 -1118875.78 240.92
-491749.31 -1119622.89 258.65
-491672.87 -1119039.01 241.42
-491782.60 -1119887.29 273.55
